iter	MultiClass
4340	0.4053191327
4341	0.4053056252
4342	0.405297782
4343	0.4052837681
4344	0.4052652217
4345	0.4052483008
4346	0.4052348804
4347	0.4052187226
4348	0.4052075308
4349	0.4051895252
4350	0.4051716929
4351	0.4051590698
4352	0.4051431983
4353	0.4051364834
4354	0.4051235248
4355	0.4051066558
4356	0.4050892325
4357	0.4050780741
4358	0.405069911
4359	0.4050589522
4360	0.4050481992
4361	0.4050347294
4362	0.4050194884
4363	0.4050082361
4364	0.4049962108
4365	0.4049776187
4366	0.4049670384
4367	0.4049555757
4368	0.4049429024
4369	0.4049280045
4370	0.4049167442
4371	0.4048995351
4372	0.4048853192
4373	0.4048688611
4374	0.4048550817
4375	0.4048459081
4376	0.4048347833
4377	0.4048191491
4378	0.4047963742
4379	0.4047795851
4380	0.4047721935
4381	0.4047515094
4382	0.4047346456
4383	0.4047226742
4384	0.4047062127
4385	0.4046895485
4386	0.4046777907
4387	0.4046535078
4388	0.4046428995
4389	0.4046271329
4390	0.4046114373
4391	0.4045955738
4392	0.4045841749
4393	0.4045727933
4394	0.4045602935
4395	0.4045469451
4396	0.4045258443
4397	0.4045174665
4398	0.4045078258
4399	0.4044980901
4400	0.4044848734
4401	0.4044741642
4402	0.4044606802
4403	0.4044420667
4404	0.4044306258
4405	0.4044213318
4406	0.40440427
4407	0.4043956848
4408	0.4043790855
4409	0.4043703894
4410	0.4043574888
4411	0.4043458851
4412	0.4043311296
4413	0.4043176639
4414	0.4043069157
4415	0.4042948981
4416	0.4042844542
4417	0.4042709216
4418	0.4042651271
4419	0.4042509147
4420	0.4042396346
4421	0.4042183647
4422	0.4042106726
4423	0.404192593
4424	0.4041797786
4425	0.4041712364
4426	0.4041568323
4427	0.4041449119
4428	0.4041310257
4429	0.4041253652
4430	0.4041030091
4431	0.404091483
4432	0.4040779561
4433	0.4040620617
4434	0.4040476267
4435	0.4040331374
4436	0.4040179043
4437	0.4040028152
4438	0.4039928298
4439	0.4039765825
4440	0.4039621357
4441	0.4039474474
4442	0.4039214727
4443	0.4039062629
4444	0.4038959209
4445	0.4038863504
4446	0.4038708145
4447	0.4038534398
4448	0.403841393
4449	0.403819513
4450	0.4038044898
4451	0.4037889001
4452	0.4037797935
4453	0.4037684462
4454	0.4037533177
4455	0.4037352346
4456	0.4037211648
4457	0.4037076773
4458	0.4036955269
4459	0.4036677926
4460	0.4036560867
4461	0.4036428534
4462	0.4036339605
4463	0.4036158512
4464	0.4036065013
4465	0.4035990175
4466	0.4035767068
4467	0.4035642183
4468	0.4035489865
4469	0.4035366068
4470	0.4035176645
4471	0.4035045594
4472	0.4034943397
4473	0.4034806288
4474	0.4034742219
4475	0.4034646146
4476	0.4034469381
4477	0.4034279033
4478	0.4034117484
4479	0.4033975531
4480	0.403387991
4481	0.403376631
4482	0.4033590217
4483	0.4033457148
4484	0.4033328169
4485	0.4033228863
4486	0.4033098156
4487	0.403301268
4488	0.403285409
4489	0.4032682565
4490	0.4032527276
4491	0.4032421619
4492	0.4032313545
4493	0.4032175384
4494	0.4032005526
4495	0.4031936728
4496	0.4031822394
4497	0.403172231
4498	0.4031606727
4499	0.4031490289
4500	0.4031350274
4501	0.403125956
4502	0.403112688
4503	0.403098392
4504	0.4030815904
4505	0.4030700615
4506	0.4030567918
4507	0.4030451779
4508	0.4030291495
4509	0.4030164551
4510	0.4030015891
4511	0.4029876348
4512	0.4029785879
4513	0.4029650488
4514	0.4029527066
4515	0.4029335572
4516	0.4029197054
4517	0.4029084074
4518	0.4028977578
4519	0.4028787508
4520	0.4028687714
4521	0.4028552861
4522	0.4028410672
4523	0.4028281528
4524	0.4028170767
4525	0.402808769
4526	0.4027908562
4527	0.4027734526
4528	0.4027666035
4529	0.4027549034
4530	0.4027424569
4531	0.4027260942
4532	0.4027108578
4533	0.4026961804
4534	0.4026873545
4535	0.4026729369
4536	0.4026587288
4537	0.4026495041
4538	0.4026416064
4539	0.4026215487
4540	0.402610887
4541	0.4025938044
4542	0.4025745038
4543	0.4025595906
4544	0.4025470118
4545	0.4025328999
4546	0.4025210995
4547	0.4024920431
4548	0.402472425
4549	0.4024494812
4550	0.4024328042
4551	0.4024157572
4552	0.4024057509
4553	0.4023969417
4554	0.4023890335
4555	0.4023794386
4556	0.4023662567
4557	0.4023480768
4558	0.4023373124
4559	0.4023214766
4560	0.4023160835
4561	0.4023009815
4562	0.4022880701
4563	0.4022762536
4564	0.4022611545
4565	0.4022523696
4566	0.4022387067
4567	0.4022242609
4568	0.402212046
4569	0.4021960658
4570	0.4021846307
4571	0.4021727421
4572	0.4021595139
4573	0.4021498777
4574	0.4021364123
4575	0.4021209035
4576	0.4021082179
4577	0.402095198
4578	0.4020873386
4579	0.402077578
4580	0.402062917
4581	0.402051813
4582	0.4020407512
4583	0.4020209113
4584	0.4020105308
4585	0.4019984058
4586	0.4019888177
4587	0.4019792039
4588	0.4019661906
4589	0.4019514142
4590	0.4019424718
4591	0.4019235505
4592	0.4019138888
4593	0.4019014751
4594	0.4018886398
4595	0.4018738907
4596	0.4018477504
4597	0.4018346191
4598	0.4018140266
4599	0.4017978833
4600	0.4017832333
4601	0.4017739415
4602	0.4017587764
4603	0.4017463076
4604	0.4017295456
4605	0.4017140868
4606	0.4017022177
4607	0.4016897234
4608	0.4016726693
4609	0.4016578743
4610	0.4016464148
4611	0.4016284733
4612	0.4016147907
4613	0.4016014917
4614	0.40158481
4615	0.4015677551
4616	0.4015568961
4617	0.4015455009
4618	0.401535184
4619	0.4015220533
4620	0.4015084881
4621	0.4015018654
4622	0.4014871144
4623	0.4014793048
4624	0.4014685609
4625	0.4014539521
4626	0.4014430578
4627	0.4014259853
4628	0.4014123523
4629	0.4014049995
4630	0.4013915388
4631	0.4013764828
4632	0.4013583075
4633	0.4013468515
4634	0.4013314119
4635	0.4013186167
4636	0.4013105628
4637	0.4012983692
4638	0.4012879796
4639	0.401274229
4640	0.4012635921
4641	0.4012456982
4642	0.4012297877
4643	0.4012151379
4644	0.4012019757
4645	0.4011915674
4646	0.4011790418
4647	0.4011656253
4648	0.4011467416
4649	0.4011343004
4650	0.4011252844
4651	0.4011089265
4652	0.4010969575
4653	0.4010845149
4654	0.4010735467
4655	0.4010589885
4656	0.4010458354
4657	0.401036467
4658	0.4010223116
4659	0.4010097801
4660	0.4009959705
4661	0.4009773283
4662	0.4009615024
4663	0.4009460153
4664	0.400932106
4665	0.4009222874
4666	0.4009128255
4667	0.4008923425
4668	0.400878309
4669	0.4008670502
4670	0.4008510606
4671	0.4008293414
4672	0.4008220894
4673	0.4008132836
4674	0.400798808
4675	0.4007853165
4676	0.4007704803
4677	0.4007496127
4678	0.4007393732
4679	0.4007273831
4680	0.4007160207
4681	0.4006991535
4682	0.4006791859
4683	0.4006640739
4684	0.4006518545
4685	0.4006382885
4686	0.4006294577
4687	0.4006155077
4688	0.4005969917
4689	0.400583737
4690	0.4005704135
4691	0.400552652
4692	0.4005421526
4693	0.4005350957
4694	0.4005183642
4695	0.4005083047
4696	0.400496181
4697	0.4004827444
4698	0.4004736289
4699	0.4004616885
4700	0.4004483193
4701	0.4004387188
4702	0.4004216846
4703	0.4004056706
4704	0.4003947004
4705	0.4003750606
4706	0.4003645621
4707	0.4003480047
4708	0.4003399113
4709	0.4003327397
4710	0.4003205017
4711	0.4003140867
4712	0.4003053523
4713	0.400286704
4714	0.4002716987
4715	0.4002596643
4716	0.4002516163
4717	0.4002319577
4718	0.4002176081
4719	0.4001960971
4720	0.4001835641
4721	0.400172144
4722	0.4001584226
4723	0.4001504597
4724	0.4001348495
4725	0.4001203915
4726	0.4001050366
4727	0.400092237
4728	0.4000840677
4729	0.4000709799
4730	0.4000534633
4731	0.4000396828
4732	0.4000238968
4733	0.4000115288
4734	0.3999968763
4735	0.3999864963
4736	0.3999746645
4737	0.3999612773
4738	0.3999522533
4739	0.3999363279
4740	0.3999206077
4741	0.399907642
4742	0.3999001726
4743	0.3998804463
4744	0.3998641311
4745	0.3998542383
4746	0.399845089
4747	0.3998330584
4748	0.3998170055
4749	0.3998020037
4750	0.399790315
4751	0.3997767965
4752	0.3997646154
4753	0.3997490452
4754	0.3997424445
4755	0.399725388
4756	0.3997128975
4757	0.3997041645
4758	0.3996911595
4759	0.3996760835
4760	0.3996618352
4761	0.3996456178
4762	0.3996250403
4763	0.3996123179
4764	0.3995951047
4765	0.399583173
4766	0.3995682469
4767	0.3995571815
4768	0.3995482639
4769	0.3995330367
4770	0.3995208628
4771	0.3995067153
4772	0.3994889673
4773	0.399479033
4774	0.3994647168
4775	0.3994497267
4776	0.3994408812
4777	0.3994341187
4778	0.3994135016
4779	0.3994000077
4780	0.3993887335
4781	0.3993773767
4782	0.3993666828
4783	0.3993539115
4784	0.3993364248
4785	0.3993266679
4786	0.3993160054
4787	0.3993081433
4788	0.3992898332
4789	0.3992758781
4790	0.3992587328
4791	0.3992389948
4792	0.3992278715
4793	0.3992185294
4794	0.399208857
4795	0.3991967954
4796	0.399180142
4797	0.3991669417
4798	0.3991572836
4799	0.3991467468
4800	0.399135882
4801	0.3991234441
4802	0.3991087713
4803	0.3990951425
4804	0.3990771906
4805	0.3990606847
4806	0.399047954
4807	0.3990305147
4808	0.3990116824
4809	0.3989984963
4810	0.3989849338
4811	0.3989713829
4812	0.398956155
4813	0.3989404851
4814	0.3989286544
4815	0.3989184019
4816	0.3989061382
4817	0.398899038
4818	0.3988885625
4819	0.3988730488
4820	0.3988552933
4821	0.3988470409
4822	0.3988266275
4823	0.3988174636
4824	0.3988065835
4825	0.3987905128
4826	0.3987779547
4827	0.3987647142
4828	0.3987485475
4829	0.398737702
4830	0.3987143906
4831	0.3987003727
4832	0.3986824182
4833	0.3986693529
4834	0.3986586625
4835	0.3986445547
4836	0.3986287154
4837	0.3986191362
4838	0.3986051197
4839	0.3985927898
4840	0.3985776625
4841	0.3985679094
4842	0.3985602305
4843	0.3985454958
4844	0.3985313059
4845	0.3985203953
4846	0.3985072336
4847	0.3984968587
4848	0.3984787419
4849	0.3984693956
4850	0.3984540597
4851	0.3984383744
4852	0.3984272789
4853	0.3984092639
4854	0.3983985608
4855	0.3983808216
4856	0.3983623818
4857	0.3983486906
4858	0.3983379008
4859	0.3983282561
4860	0.3983092681
4861	0.3982958137
4862	0.3982813179
4863	0.3982693314
4864	0.3982554279
4865	0.3982435141
4866	0.3982316947
4867	0.3982170727
4868	0.3982105511
4869	0.3982001184
4870	0.3981865993
4871	0.3981766866
4872	0.3981622959
4873	0.3981521884
4874	0.3981421336
4875	0.398127265
4876	0.3981121916
4877	0.3980903609
4878	0.3980786702
4879	0.3980644942
4880	0.3980520029
4881	0.3980346733
4882	0.3980218142
4883	0.3980127204
4884	0.3979960928
4885	0.3979802153
4886	0.3979706754
4887	0.3979560542
4888	0.3979402469
4889	0.3979274546
4890	0.3979126381
4891	0.3978935339
4892	0.3978840087
4893	0.3978739324
4894	0.3978648679
4895	0.3978534541
4896	0.3978470882
4897	0.3978415501
4898	0.3978244849
4899	0.3978110569
4900	0.3977999298
4901	0.3977851795
4902	0.3977742223
4903	0.3977626633
4904	0.3977503049
4905	0.3977396171
4906	0.3977290818
4907	0.3977123742
4908	0.3977022343
4909	0.3976924939
4910	0.3976830732
4911	0.3976653208
4912	0.3976534703
4913	0.3976457536
4914	0.3976316029
4915	0.3976204323
4916	0.3976130517
4917	0.3976004819
4918	0.3975905862
4919	0.3975760807
4920	0.3975671275
4921	0.3975499815
4922	0.3975413721
4923	0.3975296672
4924	0.3975206483
4925	0.3975084539
4926	0.3975025285
4927	0.3974908653
4928	0.397473827
4929	0.3974628433
4930	0.3974484149
4931	0.3974358763
4932	0.3974223981
4933	0.3974092015
4934	0.3973991527
4935	0.3973900278
4936	0.3973739287
4937	0.3973621239
4938	0.3973449388
4939	0.3973296397
4940	0.3973163974
4941	0.3973071913
4942	0.3972940298
4943	0.3972796193
4944	0.3972677281
4945	0.3972492055
4946	0.3972396619
4947	0.3972312442
4948	0.3972172808
4949	0.3972068177
4950	0.3971963759
4951	0.3971893213
4952	0.3971780152
4953	0.3971707568
4954	0.3971612264
4955	0.3971483626
4956	0.3971326569
4957	0.3971243877
4958	0.3971140234
4959	0.3971021025
4960	0.3970860835
4961	0.3970751487
4962	0.3970695231
4963	0.397057172
4964	0.3970492748
4965	0.3970411059
4966	0.3970340169
4967	0.3970232574
4968	0.397012741
4969	0.3970007009
4970	0.3969879236
4971	0.3969775996
4972	0.3969659549
4973	0.3969526543
4974	0.3969398235
4975	0.3969286143
4976	0.3969200572
4977	0.3969108938
4978	0.396896254
4979	0.3968888824
4980	0.3968737466
4981	0.396860842
4982	0.3968460244
4983	0.3968353259
4984	0.3968213782
4985	0.3968082554
4986	0.3967914719
4987	0.3967783201
4988	0.3967671899
4989	0.3967510773
4990	0.3967369308
4991	0.3967290102
4992	0.3967169852
4993	0.3967035549
4994	0.3966911693
4995	0.3966870422
4996	0.3966773008
4997	0.3966561213
4998	0.396634075
4999	0.3966252971
5000	0.3966154097
5001	0.3966002042
5002	0.3965865471
5003	0.3965743973
5004	0.3965654865
5005	0.3965560108
5006	0.3965479351
5007	0.3965312905
5008	0.3965164667
5009	0.3965045673
5010	0.3964821577
5011	0.3964687953
5012	0.3964547098
5013	0.3964409607
5014	0.3964273202
5015	0.3964103769
5016	0.3963966002
5017	0.3963764004
5018	0.3963604382
5019	0.3963453192
5020	0.3963366043
5021	0.396320455
5022	0.3963066105
5023	0.3962971811
5024	0.3962893326
5025	0.3962758888
5026	0.3962660217
5027	0.3962502753
5028	0.396228605
5029	0.3962135395
5030	0.3962058277
5031	0.3961917483
5032	0.3961832572
5033	0.3961719339
5034	0.3961599447
5035	0.3961517081
5036	0.3961434688
5037	0.3961337057
5038	0.396115494
5039	0.3961026083
5040	0.3960901775
5041	0.3960765574
5042	0.39606712
5043	0.3960510481
5044	0.3960439498
5045	0.3960297449
5046	0.3960159255
5047	0.396007625
5048	0.395993974
5049	0.3959780972
5050	0.3959640158
5051	0.3959557958
5052	0.3959456548
5053	0.3959261124
5054	0.3959116705
5055	0.3958991636
5056	0.3958904864
5057	0.3958791483
5058	0.3958658567
5059	0.3958585433
5060	0.3958508753
5061	0.3958386717
5062	0.3958263982
5063	0.3958117348
5064	0.3957980239
5065	0.3957870437
5066	0.3957755204
5067	0.3957652642
5068	0.3957510964
5069	0.3957410042
5070	0.3957291031
5071	0.3957156831
5072	0.3956990433
5073	0.39568257
5074	0.3956726015
5075	0.3956581429
5076	0.3956449221
