iter	Passed	Remaining
2648	15519906	19632769
2649	15525672	19626793
2650	15531258	19620590
2651	15536619	19614103
2652	15542183	19607872
2653	15547778	19601682
2654	15553413	19595543
2655	15559012	19589359
2656	15564474	19583002
2657	15570139	19576902
2658	15575843	19570851
2659	15581364	19564571
2660	15587069	19558521
2661	15592466	19552085
2662	15597679	19545420
2663	15603149	19539078
2664	15608924	19533119
2665	15614363	19526740
2666	15619974	19520574
2667	15625659	19514503
2668	15631757	19508948
2669	15637824	19503354
2670	15643649	19497458
2671	15649441	19491520
2672	15654916	19485187
2673	15660553	19479058
2674	15666044	19472746
2675	15671927	19466923
2676	15678044	19461390
2677	15683675	19455254
2678	15689752	19449671
2679	15695487	19443663
2680	15701485	19437981
2681	15707305	19432080
2682	15713094	19426140
2683	15718710	19419987
2684	15724623	19414199
2685	15730578	19408465
2686	15736310	19402454
2687	15741861	19396221
2688	15747658	19390293
2689	15753177	19384021
2690	15759061	19378199
2691	15764642	19372005
2692	15770294	19365897
2693	15775825	19359643
2694	15781292	19353310
2695	15786935	19347193
2696	15792612	19341119
2697	15798233	19334976
2698	15803661	19328597
2699	15809215	19322374
2700	15814732	19316106
2701	15820314	19309917
2702	15826166	19304059
2703	15831722	19297839
2704	15837399	19291767
2705	15843134	19285766
2706	15848944	19279857
2707	15854835	19274046
2708	15860550	19268022
2709	15866247	19261975
2710	15871920	19255900
2711	15877594	19249826
2712	15883302	19243794
2713	15889054	19237816
2714	15894737	19231754
2715	15900099	19225304
2716	15905951	19219447
2717	15911908	19213717
2718	15917035	19206984
2719	15922052	19200121
2720	15927068	19193258
2721	15931897	19186172
2722	15937059	19179487
2723	15942023	19172566
2724	15947189	19165888
2725	15952127	19158938
2726	15956978	19151884
2727	15962028	19145072
2728	15967043	19138218
2729	15972051	19131357
2730	15977181	19124644
2731	15982299	19117919
2732	15987456	19111240
2733	15992287	19104173
2734	15997325	19097356
2735	16002560	19090773
2736	16007696	19084074
2737	16012871	19077423
2738	16017932	19070638
2739	16023143	19064031
2740	16028274	19057332
2741	16033698	19050981
2742	16038889	19044354
2743	16044033	19037672
2744	16049116	19030919
2745	16054187	19024154
2746	16059480	19017652
2747	16064748	19011121
2748	16069773	19004304
2749	16074743	18997424
2750	16079725	18990559
2751	16085014	18984058
2752	16090290	18977542
2753	16095875	18971390
2754	16101119	18964839
2755	16106194	18958089
2756	16111283	18951357
2757	16116309	18944552
2758	16121897	18938408
2759	16127279	18932023
2760	16132354	18925279
2761	16137267	18918345
2762	16142235	18911478
2763	16147561	18905032
2764	16152881	18898579
2765	16158437	18892403
2766	16163416	18885553
2767	16168466	18878787
2768	16173527	18872035
2769	16178795	18865526
2770	16184036	18858987
2771	16189055	18852189
2772	16193922	18845217
2773	16198787	18838243
2774	16203756	18831392
2775	16208856	18824695
2776	16214525	18818658
2777	16219771	18812132
2778	16225086	18805687
2779	16230711	18799601
2780	16236669	18793900
2781	16242240	18787753
2782	16247693	18781469
2783	16252709	18774681
2784	16257722	18767891
2785	16262962	18761365
2786	16268288	18754937
2787	16273473	18748348
2788	16278907	18742048
2789	16283997	18735352
2790	16289162	18728743
2791	16294510	18722345
2792	16299904	18716002
2793	16305312	18709674
2794	16310690	18703314
2795	16315939	18696806
2796	16321087	18690183
2797	16326100	18683407
2798	16331140	18676663
2799	16336318	18670078
2800	16341369	18663349
2801	16346689	18656928
2802	16351667	18650118
2803	16356781	18643463
2804	16362075	18637016
2805	16367243	18630426
2806	16372351	18623769
2807	16377583	18617252
2808	16382712	18610621
2809	16387751	18603888
2810	16392892	18597272
2811	16398036	18590661
2812	16403296	18584182
2813	16408951	18578151
2814	16414482	18571981
2815	16420062	18565865
2816	16425346	18559417
2817	16430759	18553114
2818	16436066	18546693
2819	16441752	18540700
2820	16447099	18534324
2821	16452552	18528069
2822	16457831	18521618
2823	16463399	18515494
2824	16468818	18509202
2825	16474327	18503013
2826	16479593	18496551
2827	16485522	18490833
2828	16491383	18485039
2829	16496970	18478938
2830	16502368	18472626
2831	16507771	18466321
2832	16513315	18460173
2833	16518928	18454103
2834	16524355	18447825
2835	16530026	18441821
2836	16535062	18435108
2837	16540955	18429352
2838	16547032	18423800
2839	16553292	18418452
2840	16559255	18412773
2841	16565180	18407050
2842	16571235	18401473
2843	16577607	18396248
2844	16583722	18390736
2845	16589704	18385076
2846	16595666	18379394
2847	16600960	18372973
2848	16606376	18366687
2849	16611552	18360136
2850	16616715	18353573
2851	16621975	18347116
2852	16627977	18341480
2853	16634274	18336169
2854	16640810	18331120
2855	16646797	18325465
2856	16652950	18319994
2857	16659013	18314422
2858	16665128	18308908
2859	16670214	18302263
2860	16675135	18295438
2861	16680030	18288586
2862	16685047	18281870
2863	16690261	18275370
2864	16695815	18269242
2865	16701122	18262846
2866	16706465	18256489
2867	16711494	18249791
2868	16716369	18242924
2869	16721601	18236450
2870	16726884	18230032
2871	16732321	18223781
2872	16737188	18216911
2873	16742298	18210307
2874	16747734	18204059
2875	16752939	18197560
2876	16758015	18190921
2877	16763539	18184770
2878	16768540	18178052
2879	16773486	18171276
2880	16778511	18164588
2881	16783759	18158141
2882	16788773	18151441
2883	16793856	18144818
2884	16798898	18138152
2885	16803995	18131546
2886	16808996	18124837
2887	16814232	18118383
2888	16819640	18112115
2889	16825235	18106049
2890	16830686	18099829
2891	16835994	18093454
2892	16841397	18087183
2893	16846406	18080489
2894	16851537	18073928
2895	16856573	18067266
2896	16861674	18060674
2897	16866698	18054002
2898	16872078	18047711
2899	16877291	18041243
2900	16882560	18034834
2901	16887682	18028270
2902	16892608	18021497
2903	16897512	18014703
2904	16903121	18008661
2905	16908219	18002074
2906	16913673	17995869
2907	16918665	17989172
2908	16923710	17982533
2909	16928694	17975830
2910	16933897	17969360
2911	16939286	17963089
2912	16945015	17957178
2913	16950467	17950975
2914	16956254	17945126
2915	16962175	17939420
2916	16967711	17933306
2917	16973466	17927424
2918	16978757	17921052
2919	16984050	17914683
2920	16989465	17908443
2921	16995444	17902799
2922	17001120	17896834
2923	17006438	17890493
2924	17011832	17884234
2925	17016960	17877695
2926	17022251	17871328
2927	17028044	17865489
2928	17034056	17859879
2929	17039324	17853490
2930	17044753	17847270
2931	17050511	17841395
2932	17056235	17835483
2933	17062127	17829749
2934	17067854	17823841
2935	17073141	17817474
2936	17078571	17811257
2937	17084512	17805574
2938	17090375	17799809
2939	17095846	17793635
2940	17101123	17787262
2941	17106251	17780733
2942	17111553	17774386
2943	17116891	17768078
2944	17122567	17762119
2945	17128345	17756268
2946	17133656	17749933
2947	17139098	17743734
2948	17144947	17737956
2949	17150584	17731960
2950	17155709	17725434
2951	17161022	17719104
2952	17166167	17712601
2953	17171792	17706594
2954	17177877	17701061
2955	17183785	17695346
2956	17189334	17689260
2957	17194581	17682866
2958	17200290	17676946
2959	17206155	17671186
2960	17211909	17665313
2961	17217366	17659135
2962	17222631	17652761
2963	17227763	17646252
2964	17233618	17640483
2965	17239832	17635081
2966	17246068	17629702
2967	17251607	17623610
2968	17256811	17617176
2969	17262378	17611113
2970	17268351	17605465
2971	17273705	17599185
2972	17279065	17592913
2973	17284122	17586333
2974	17289571	17580152
2975	17295601	17574563
2976	17301549	17568889
2977	17307332	17563048
2978	17312715	17556801
2979	17317848	17550303
2980	17323599	17544430
2981	17329405	17538613
2982	17335258	17532843
2983	17340566	17526524
2984	17345730	17520059
2985	17351534	17514241
2986	17357147	17508231
2987	17362403	17501860
2988	17367616	17495447
2989	17373018	17489225
2990	17378185	17482768
2991	17383400	17476360
2992	17388782	17470120
2993	17393966	17463681
2994	17399075	17457169
2995	17404397	17450871
2996	17409643	17444497
2997	17415222	17438457
2998	17420917	17432535
2999	17427085	17427085
3000	17432692	17421074
3001	17438164	17414928
3002	17444045	17409192
3003	17449466	17402996
3004	17455050	17396963
3005	17460420	17390717
3006	17465458	17384142
3007	17470799	17377869
3008	17476649	17372103
3009	17482430	17366268
3010	17488271	17360493
3011	17493834	17354441
3012	17499326	17348319
3013	17504952	17342331
3014	17510705	17336469
3015	17516651	17330798
3016	17522112	17324647
3017	17527815	17318735
3018	17533455	17312762
3019	17539777	17307462
3020	17545796	17301863
3021	17551411	17295864
3022	17556751	17289596
3023	17562005	17283243
3024	17567557	17277184
3025	17573385	17271397
3026	17578602	17265010
3027	17583702	17258508
3028	17588995	17252196
3029	17594634	17246225
3030	17600220	17240202
3031	17606118	17234485
3032	17611473	17228236
3033	17616638	17221802
3034	17621953	17215516
3035	17627621	17209575
3036	17633615	17203951
3037	17639175	17197905
3038	17644524	17191654
3039	17649896	17185425
3040	17655459	17179383
3041	17660974	17173294
3042	17666833	17167540
3043	17671951	17161067
3044	17677267	17154786
3045	17682786	17148704
3046	17688395	17142708
3047	17694419	17137114
3048	17699902	17130998
3049	17705021	17124528
3050	17710531	17118438
3051	17716153	17112457
3052	17721967	17106661
3053	17728023	17101099
3054	17733310	17094795
3055	17738656	17088548
3056	17744147	17082441
3057	17750098	17076778
3058	17755883	17070955
3059	17761283	17064762
3060	17766559	17058450
3061	17771892	17052194
3062	17777935	17046619
3063	17783706	17040783
3064	17789347	17034824
3065	17794908	17028786
3066	17800413	17022697
3067	17806128	17016808
3068	17811853	17010929
3069	17817594	17005065
3070	17822923	16998808
3071	17828153	16992458
3072	17833821	16986526
3073	17839612	16980711
3074	17845440	16974931
3075	17850660	16968573
3076	17855864	16962200
3077	17861190	16955944
3078	17867295	16950428
3079	17873125	16944651
3080	17879098	16939009
3081	17884366	16932700
3082	17889934	16926674
3083	17895477	16920627
3084	17901463	16914997
3085	17907618	16909527
3086	17912889	16903222
3087	17918278	16897029
3088	17923594	16890768
3089	17929445	16885012
3090	17935059	16879031
3091	17940716	16873093
3092	17946238	16867027
3093	17951562	16860776
3094	17956919	16854555
3095	17962369	16848424
3096	17967815	16842289
3097	17973064	16835969
3098	17978393	16829725
3099	17983621	16823388
3100	17989102	16817287
3101	17994446	16811059
3102	17999740	16804785
3103	18005097	16798570
3104	18010605	16792496
3105	18016065	16786379
3106	18021434	16780177
3107	18027380	16774512
3108	18033190	16768721
3109	18038967	16762899
3110	18044318	16756681
3111	18049733	16750523
3112	18055203	16744417
3113	18060578	16738224
3114	18065856	16731941
3115	18071240	16725756
3116	18076855	16719786
3117	18082890	16714204
3118	18088770	16708479
3119	18094192	16702331
3120	18099784	16696340
3121	18105377	16690351
3122	18111080	16684463
3123	18116672	16678473
3124	18121956	16672199
3125	18127304	16665986
3126	18132644	16659765
3127	18138151	16653699
3128	18143999	16647945
3129	18149893	16642234
3130	18155173	16635960
3131	18160388	16629627
3132	18165841	16623513
3133	18171350	16617450
3134	18177147	16611651
3135	18182635	16605569
3136	18187978	16599357
3137	18193357	16593176
3138	18199105	16587333
3139	18204782	16581426
3140	18210391	16575456
3141	18215774	16569281
3142	18221099	16563054
3143	18226470	16556870
3144	18231828	16550674
3145	18237345	16544623
3146	18242808	16538522
3147	18248287	16532438
3148	18253689	16526284
3149	18259071	16520112
3150	18264790	16514245
3151	18270186	16508087
3152	18275616	16501959
3153	18280765	16495579
3154	18286249	16489502
3155	18291742	16483433
3156	18297175	16477310
3157	18302553	16471139
3158	18307917	16464955
3159	18313297	16458786
3160	18318824	16452749
3161	18324423	16446778
3162	18329933	16440727
3163	18335120	16434387
3164	18340439	16428166
3165	18346025	16422184
3166	18351356	16415975
3167	18356845	16409906
3168	18362406	16403904
3169	18367808	16397759
3170	18373445	16391824
3171	18378853	16385686
3172	18384520	16379778
3173	18389850	16373571
3174	18395184	16367369
3175	18400386	16361048
3176	18405739	16354864
3177	18411097	16348684
3178	18416422	16342474
3179	18421755	16336273
3180	18427086	16330071
3181	18432476	16323921
3182	18437819	16317730
3183	18443399	16311750
3184	18448750	16305567
3185	18453954	16299255
3186	18459132	16292920
3187	18464488	16286744
3188	18469879	16280599
3189	18475313	16274492
3190	18480694	16268339
3191	18486029	16262145
3192	18491485	16256059
3193	18496976	16250004
3194	18502516	16243993
3195	18508136	16238051
3196	18513511	16231896
3197	18519026	16225864
3198	18524329	16219645
3199	18529734	16213518
3200	18535212	16207454
3201	18540781	16201470
3202	18546224	16195376
3203	18551478	16189118
3204	18556910	16183015
3205	18562278	16176858
3206	18567747	16170788
3207	18572997	16164528
3208	18578231	16158256
3209	18583356	16151889
3210	18588769	16145773
3211	18594247	16139714
3212	18599553	16133506
3213	18604775	16127225
3214	18610338	16121242
3215	18615610	16115006
3216	18621053	16108918
3217	18626949	16103223
3218	18632865	16097545
3219	18638554	16091670
3220	18643982	16085571
3221	18649475	16079529
3222	18654661	16073222
3223	18659979	16067029
3224	18665371	16060901
3225	18670814	16054816
3226	18676068	16048571
3227	18681514	16042489
3228	18687194	16036610
3229	18692694	16030577
3230	18698046	16024417
3231	18703339	16018206
3232	18708995	16012307
3233	18714559	16006330
3234	18720443	16000626
3235	18725673	15994364
3236	18730977	15988164
3237	18736367	15982040
3238	18741830	15975978
3239	18747565	15970148
3240	18753072	15964124
3241	18758294	15957858
3242	18763678	15951730
3243	18769487	15945963
3244	18774942	15939897
3245	18780534	15933946
3246	18786063	15927943
3247	18791763	15922085
3248	18797324	15916109
3249	18803410	15910577
3250	18809929	15905412
3251	18815753	15899658
3252	18821368	15893728
3253	18827110	15887905
3254	18833062	15882260
3255	18838998	15876601
3256	18844943	15870948
3257	18850948	15865347
3258	18856922	15859719
3259	18863099	15854261
3260	18869126	15848677
3261	18875236	15843162
3262	18880854	15837235
3263	18886612	15831425
3264	18892481	15825708
3265	18898313	15819960
3266	18904165	15814228
3267	18909667	15808204
3268	18915070	15802097
3269	18920524	15796034
3270	18926332	15790266
3271	18931828	15784238
3272	18937193	15778101
3273	18942508	15771923
3274	18947938	15765841
3275	18953380	15759770
3276	18959103	15753933
3277	18964501	15747825
3278	18970105	15741890
3279	18975721	15735964
3280	18981393	15730084
3281	18987043	15724187
3282	18992503	15718133
3283	18997956	15712073
3284	19003324	15705943
3285	19008918	15700001
3286	19014463	15694019
3287	19020024	15688049
3288	19025316	15681858
3289	19031352	15676281
3290	19036900	15670301
3291	19042597	15664445
3292	19048306	15658598
3293	19053817	15652589
3294	19059527	15646744
3295	19065362	15641001
3296	19071199	15635259
3297	19077015	15629501
3298	19082765	15623689
3299	19088363	15617752
3300	19094066	15611900
3301	19099655	15605957
3302	19105500	15600222
3303	19111225	15594389
3304	19116862	15588485
3305	19122241	15582370
3306	19127849	15576443
3307	19133517	15570564
3308	19139202	15564700
3309	19145174	15559069
3310	19151017	15553333
3311	19156601	15547387
3312	19162259	15541500
3313	19168485	15536075
3314	19174086	15530142
3315	19179483	15524044
3316	19184873	15517942
3317	19190419	15511966
3318	19195717	15505790
3319	19201265	15499816
3320	19206748	15493791
3321	19212731	15488168
3322	19218642	15482487
3323	19224495	15476759
3324	19230421	15471091
3325	19236673	15465683
3326	19243604	15460821
3327	19249298	15454965
3328	19255028	15449138
3329	19260548	15443142
3330	19266105	15437176
3331	19271605	15431165
3332	19277064	15425121
3333	19283139	15419570
3334	19289230	15414033
3335	19295250	15408437
3336	19300905	15402550
3337	19306495	15396611
3338	19312211	15390773
3339	19317921	15384931
3340	19323445	15378940
3341	19329239	15373165
3342	19334684	15367112
3343	19340323	15361213
3344	19345990	15355337
3345	19351589	15349407
3346	19357186	15343476
3347	19362619	15337415
3348	19368108	15331399
3349	19373614	15325396
3350	19379260	15319505
3351	19384780	15313513
3352	19390422	15307619
3353	19395911	15301604
3354	19401546	15295704
3355	19407168	15289795
3356	19412806	15283898
3357	19418413	15277977
3358	19423715	15271816
3359	19429442	15265990
3360	19435023	15260050
3361	19440515	15254039
3362	19446075	15248082
3363	19451500	15242019
3364	19457166	15236146
3365	19463139	15230514
3366	19469315	15225039
3367	19475267	15219389
3368	19480693	15213328
3369	19486164	15207303
3370	19491869	15201461
3371	19497558	15195605
3372	19503117	15189649
3373	19508808	15183796
3374	19514263	15177760
3375	19519541	15171586
3376	19524972	15165532
3377	19530474	15159533
3378	19535676	15153302
3379	19541191	15147314
3380	19546546	15141202
3381	19551902	15135091
3382	19557295	15129010
3383	19562852	15123056
3384	19568263	15116989
3385	19573670	15110919
3386	19579097	15104866
3387	19584735	15098975
3388	19590205	15092955
3389	19595640	15086908
3390	19600915	15080739
3391	19606198	15074577
3392	19611816	15068672
3393	19617252	15062628
3394	19622859	15056715
3395	19628427	15050772
3396	19633611	15044536
3397	19638832	15038329
3398	19644478	15032447
3399	19650089	15026538
3400	19655445	15020436
3401	19661040	15014516
3402	19666541	15008524
3403	19671987	15002491
3404	19677492	14996503
3405	19683231	14990693
3406	19688906	14984835
3407	19694419	14978853
3408	19700002	14972926
3409	19705565	14966983
3410	19710958	14960912
3411	19716423	14954895
3412	19721888	14948879
3413	19727470	14942951
3414	19733022	14937002
3415	19738420	14930936
3416	19744071	14925061
3417	19749746	14919205
3418	19755288	14913249
3419	19760591	14907112
3420	19766181	14901192
3421	19771712	14895229
3422	19777253	14889273
3423	19782651	14883209
3424	19788197	14877258
3425	19793981	14871485
3426	19799582	14865575
3427	19805147	14859637
3428	19810577	14853600
3429	19815915	14847493
3430	19821305	14841426
3431	19827426	14835906
3432	19833411	14830284
3433	19839279	14824575
3434	19844498	14818380
3435	19849871	14812302
3436	19855384	14806328
3437	19860871	14800335
3438	19866245	14794258
3439	19871483	14788081
3440	19876558	14781782
3441	19881762	14775580
3442	19887243	14769585
3443	19892963	14763767
3444	19898616	14757899
3445	19904300	14752055
3446	19910050	14746259
3447	19915763	14740437
3448	19921337	14734512
3449	19926941	14728608
3450	19932294	14722520
3451	19937697	14716469
3452	19943326	14710585
3453	19949034	14704760
3454	19954543	14698787
3455	19959968	14692754
3456	19965437	14686753
3457	19970619	14680541
3458	19976142	14674581
3459	19981520	14668514
3460	19987050	14662560
3461	19992615	14656631
3462	19998228	14650737
3463	20004071	14645013
3464	20010267	14639546
3465	20015865	14633642
3466	20021429	14627712
3467	20027587	14622217
3468	20033773	14616742
3469	20039387	14610850
3470	20045418	14605261
3471	20051316	14599575
3472	20056957	14593702
3473	20062619	14587845
3474	20068222	14581946
3475	20073936	14576126
3476	20079694	14570339
3477	20085954	14564916
3478	20091537	14559001
3479	20097432	14553313
3480	20103288	14547596
3481	20108907	14541708
3482	20114775	14536000
3483	20120516	14530200
3484	20126710	14524728
3485	20132543	14518994
3486	20138437	14513304
3487	20143904	14507307
3488	20149773	14501599
3489	20155538	14495816
3490	20161331	14490054
3491	20167026	14484221
3492	20172526	14478249
3493	20178225	14472419
3494	20184151	14466752
3495	20189738	14460842
3496	20195624	14455146
3497	20201511	14449451
3498	20207265	14443661
3499	20212947	14437819
3500	20218742	14432058
3501	20225341	14426871
3502	20232010	14421732
3503	20241808	14418822
3504	20249722	14414566
3505	20257325	14410088
3506	20264579	14405359
3507	20271657	14400504
3508	20278601	14395553
3509	20285771	14390760
3510	20292862	14385911
3511	20299543	14380770
3512	20306453	14375789
3513	20312705	14370343
3514	20319101	14364997
3515	20326253	14360185
3516	20332666	14354850
3517	20338698	14349246
3518	20344814	14343701
3519	20350926	14338152
3520	20356891	14332500
3521	20362767	14326785
3522	20369255	14321500
3523	20375743	14316215
3524	20382383	14311035
3525	20388299	14305346
3526	20394264	14299692
3527	20401153	14294685
3528	20408082	14289705
3529	20414246	14284189
3530	20420212	14278534
3531	20426443	14273064
3532	20432998	14267820
3533	20439408	14262473
3534	20445552	14256941
3535	20451274	14251114
3536	20457307	14245504
3537	20463973	14240334
3538	20469879	14234635
3539	20475519	14228751
3540	20481470	14223082
3541	20488000	14217816
3542	20493833	14212065
3543	20499472	14206180
3544	20505346	14200458
3545	20511130	14194674
3546	20516906	14188883
3547	20522433	14182921
3548	20528360	14177236
3549	20533979	14171338
3550	20539480	14165358
3551	20545008	14159397
3552	20550779	14153604
3553	20556495	14147773
3554	20562250	14141969
3555	20567885	14136083
3556	20573165	14129953
3557	20578622	14123945
3558	20584275	14118071
3559	20589938	14112205
3560	20595466	14106246
3561	20601474	14100615
3562	20606446	14094277
3563	20611966	14088313
3564	20617448	14082324
3565	20622976	14076367
3566	20628353	14070306
3567	20633846	14064325
3568	20639447	14058418
3569	20644872	14052392
3570	20650267	14046345
3571	20655460	14040161
3572	20661031	14034235
3573	20666862	14028486
3574	20672269	14022448
3575	20677844	14016525
3576	20683359	14010561
3577	20688645	14004443
3578	20694026	13998390
3579	20699507	13992404
3580	20705370	13986677
3581	20710719	13980603
3582	20716395	13974749
3583	20722079	13968901
3584	20728102	13963282
3585	20733730	13957396
3586	20739343	13951501
3587	20744835	13945525
3588	20750095	13939392
3589	20755488	13933350
3590	20761030	13927407
3591	20766617	13921496
3592	20772172	13915563
3593	20777636	13909569
3594	20783514	13903853
3595	20789007	13897879
3596	20794674	13892021
3597	20800404	13886206
3598	20805955	13880272
3599	20811685	13874456
3600	20817328	13868584
3601	20823028	13862749
3602	20828531	13856783
3603	20834035	13850818
3604	20839329	13844714
3605	20844923	13838809
3606	20850364	13832803
3607	20856000	13826926
3608	20861671	13821074
3609	20867035	13815018
3610	20872478	13809014
3611	20877980	13803050
3612	20883374	13797015
3613	20889049	13791165
3614	20894736	13785324
3615	20900434	13779490
3616	20906181	13773688
3617	20912046	13767964
3618	20917834	13762189
3619	20923377	13756253
3620	20928835	13750262
3621	20934240	13744236
3622	20939939	13738403
3623	20945634	13732568
3624	20951296	13726711
3625	20956704	13720688
3626	20962210	13714730
3627	20967902	13708892
3628	20973557	13703032
3629	20979451	13697327
3630	20985163	13691504
3631	20990683	13685555
3632	20996310	13679677
3633	21001796	13673706
3634	21007295	13667745
3635	21012877	13661837
3636	21018215	13655772
3637	21024023	13650012
3638	21030033	13644382
3639	21036433	13639006
3640	21042426	13633365
3641	21048559	13627815
3642	21054360	13622049
3643	21060029	13616199
3644	21065789	13610407
3645	21071412	13604526
3646	21077077	13598673
3647	21082724	13592808
3648	21088526	13587044
3649	21094375	13581310
3650	21100091	13575490
3651	21105534	13569495
3652	21111103	13563580
3653	21116567	13557599
3654	21122865	13552153
3655	21128728	13546427
3656	21134237	13540475
3657	21139811	13534564
3658	21145659	13528829
3659	21151313	13522970
3660	21156879	13517055
3661	21162581	13511227
3662	21168936	13505816
3663	21174628	13499981
3664	21180183	13494059
3665	21185917	13488252
3666	21191678	13482461
3667	21197133	13476476
3668	21202626	13470515
3669	21208083	13464532
3670	21213491	13458518
3671	21219053	13452602
3672	21224449	13446581
3673	21229891	13440590
3674	21235381	13434628
3675	21241010	13428756
3676	21246501	13422796
3677	21251898	13416777
3678	21257224	13410714
3679	21262645	13404711
3680	21268497	13398980
3681	21274473	13393326
3682	21279783	13387254
3683	21285030	13381142
3684	21290034	13374879
3685	21295034	13368613
3686	21300044	13362354
3687	21305007	13356067
3688	21310437	13350073
3689	21315540	13343875
3690	21320465	13337565
3691	21325659	13331425
3692	21330738	13325213
3693	21335854	13319025
3694	21341156	13312954
3695	21346261	13306760
3696	21351200	13300463
3697	21356191	13294200
3698	21361246	13287977
3699	21366378	13281802
3700	21371593	13275680
3701	21376816	13269563
3702	21382038	13263446
3703	21387449	13257446
3704	21392939	13251497
3705	21398212	13245412
3706	21403509	13239343
3707	21408825	13233287
3708	21414067	13227184
3709	21419295	13221074
3710	21424504	13214952
3711	21429819	13208897
3712	21434991	13202753
3713	21440218	13196645
3714	21445819	13190766
3715	21451169	13184733
3716	21456512	13178697
3717	21461755	13172599
3718	21467013	13166511
3719	21472470	13160546
3720	21477733	13154462
3721	21483152	13148474
3722	21488570	13142486
3723	21494089	13136559
3724	21499486	13130558
3725	21504932	13124588
3726	21510677	13118800
3727	21516002	13112757
3728	21521323	13106710
3729	21526572	13100621
3730	21531855	13094553
3731	21536979	13088389
3732	21542306	13082349
3733	21548005	13076534
3734	21553536	13070618
3735	21558796	13064538
3736	21564521	13058740
3737	21570126	13052869
3738	21575562	13046896
3739	21581066	13040965
3740	21586640	13035076
3741	21592090	13029112
3742	21597806	13023309
3743	21603523	13017507
3744	21609111	13011627
3745	21614489	13005621
3746	21620009	12999701
3747	21625865	12993983
3748	21631731	12988270
3749	21637550	12982530
3750	21643559	12976903
3751	21648826	12970832
3752	21654491	12964999
3753	21659990	12959067
3754	21665595	12953198
3755	21670858	12947126
3756	21676339	12941184
3757	21681577	12935097
3758	21687267	12929280
3759	21692964	12923468
3760	21698555	12917592
3761	21703878	12911557
3762	21709139	12905486
3763	21714475	12899459
3764	21719562	12893286
3765	21724902	12887262
3766	21730315	12881283
3767	21735620	12875239
3768	21741260	12869395
3769	21746758	12863467
3770	21752071	12857429
3771	21757486	12851452
3772	21762870	12845457
3773	21768433	12839569
3774	21773931	12833641
3775	21779606	12827818
3776	21785095	12821886
3777	21790548	12815934
3778	21795969	12809962
3779	21801134	12803840
3780	21806655	12797928
3781	21812080	12791960
3782	21817474	12785974
3783	21822783	12779938
3784	21828117	12773918
3785	21833158	12767726
3786	21838399	12761652
3787	21843520	12755508
3788	21848787	12749451
3789	21853903	12743305
3790	21858681	12736963
3791	21863796	12730818
3792	21868755	12724582
3793	21873739	12718363
3794	21878594	12712068
3795	21883253	12705661
3796	21888029	12699322
3797	21892891	12693034
3798	21897611	12686665
3799	21902665	12680490
3800	21908075	12674521
3801	21912973	12668257
3802	21917674	12661880
3803	21922588	12655626
3804	21927561	12649407
3805	21932352	12643084
3806	21937176	12636781
3807	21942052	12630509
3808	21946933	12624240
3809	21951931	12618039
3810	21956753	12611737
3811	21961422	12605349
3812	21966364	12599118
3813	21971157	12592802
3814	21975933	12586478
3815	21980721	12580161
3816	21985558	12573873
3817	21990262	12567509
3818	21994971	12561150
3819	21999805	12554862
3820	22004568	12548535
3821	22009294	12542188
3822	22014076	12535873
3823	22018756	12529501
3824	22023392	12523105
3825	22028242	12516831
3826	22033066	12510544
3827	22038168	12504415
3828	22043212	12498253
3829	22048060	12491982
3830	22052905	12485709
3831	22057976	12479564
3832	22062956	12473369
3833	22067943	12467179
3834	22072721	12460871
3835	22077737	12454698
3836	22082883	12448599
3837	22087906	12442431
3838	22092868	12436230
3839	22097682	12429946
3840	22102614	12423729
3841	22107384	12417422
3842	22112127	12411100
3843	22117107	12404912
3844	22121988	12398669
3845	22126915	12392453
3846	22131802	12386215
3847	22136730	12380001
3848	22141496	12373696
3849	22146464	12367506
3850	22151406	12361301
3851	22156241	12355038
3852	22161225	12348858
3853	22166314	12342737
3854	22171302	12336561
3855	22176125	12330294
3856	22180976	12324042
3857	22185863	12317811
3858	22190720	12311565
3859	22195582	12305323
3860	22200607	12299171
3861	22205706	12293060
3862	22210701	12286893
3863	22215639	12280694
3864	22220488	12274448
3865	22225499	12268291
3866	22230399	12262074
3867	22235608	12256028
3868	22240820	12249983
3869	22245793	12243808
3870	22250688	12237591
3871	22255552	12231357
3872	22260329	12225076
3873	22265412	12218964
3874	22270393	12212796
3875	22275274	12206574
3876	22280317	12200442
3877	22285470	12194370
3878	22290432	12188194
3879	22295447	12182048
3880	22300365	12175850
3881	22305470	12169754
3882	22310507	12163622
3883	22315480	12157455
3884	22320410	12151266
3885	22325667	12145255
3886	22330742	12139145
3887	22335820	12133038
3888	22340876	12126919
3889	22346170	12120930
3890	22350971	12114674
3891	22355889	12108482
3892	22360766	12102269
3893	22365719	12096097
3894	22370620	12089898
3895	22375526	12083703
3896	22380604	12077600
3897	22385743	12071532
3898	22390926	12065487
3899	22395829	12059292
3900	22401046	12053267
3901	22406462	12047349
3902	22411398	12041174
3903	22416586	12035134
3904	22421831	12029125
3905	22426861	12023002
3906	22431989	12016932
3907	22436925	12010759
3908	22441897	12004606
3909	22446944	11998494
3910	22452197	11992492
3911	22457347	11986437
3912	22462375	11980316
3913	22467532	11974264
3914	22472701	11968220
3915	22477645	11962056
3916	22482844	11956028
3917	22487898	11949924
3918	22492976	11943833
